age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,actual_response,predicted_response_probability,predicted_response
41,blue-collar,married,professional.course,unknown,yes,no,cellular,apr,fri,74,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.011444655299113211,0
38,housemaid,married,basic.4y,unknown,yes,no,cellular,jul,tue,283,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.011421355810091984,0
57,blue-collar,divorced,basic.9y,no,yes,no,cellular,nov,mon,221,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.01138285866373666,0
34,services,single,high.school,no,no,no,cellular,nov,tue,202,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.011367476498381556,0
38,management,single,university.degree,no,no,no,telephone,jul,wed,284,8,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.011365219724362684,0
45,admin.,married,high.school,no,yes,yes,cellular,jul,mon,283,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.01134189741151451,0
32,unemployed,married,high.school,no,no,no,telephone,sep,tue,6,1,999,1,failure,-1.1,94.199,-37.5,0.877,4963.6,0,0.011286460876108165,0
48,blue-collar,single,basic.4y,no,no,yes,cellular,jul,tue,271,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.011263774282201522,0
47,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,266,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.011263774282201522,0
51,blue-collar,married,basic.4y,no,yes,yes,telephone,dec,mon,170,1,999,0,nonexistent,-0.2,92.756,-45.9,3.488,5176.3,0,0.011254675759604676,0
48,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,fri,276,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.011232046474568727,0
46,blue-collar,single,basic.9y,unknown,no,no,cellular,jul,thu,270,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.011232046474568727,0
32,admin.,single,university.degree,no,yes,yes,cellular,may,wed,84,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.011159870953169542,0
49,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,tue,276,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.011134132829957195,0
44,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,283,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.011134132829957195,0
41,blue-collar,married,unknown,unknown,yes,no,cellular,jul,mon,285,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.011122468473748688,0
39,blue-collar,divorced,basic.9y,unknown,no,no,cellular,may,wed,95,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,0.011120888455251646,0
30,admin.,single,university.degree,no,no,no,cellular,nov,fri,171,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.011097944633033449,0
31,management,single,university.degree,no,yes,no,cellular,nov,thu,140,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.011097944633033449,0
30,blue-collar,single,high.school,no,yes,yes,telephone,nov,tue,228,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.011081574171349329,0
55,blue-collar,single,basic.6y,no,yes,no,cellular,nov,tue,204,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.011067947683823824,0
47,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,mon,101,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.011067926367856886,0
41,admin.,divorced,high.school,no,yes,no,cellular,nov,fri,199,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.011062142148414176,0
29,admin.,single,university.degree,no,yes,no,cellular,may,tue,90,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.011023877101078158,0
38,management,divorced,high.school,no,yes,no,telephone,nov,thu,215,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.011022387931615326,0
42,admin.,married,professional.course,no,yes,no,telephone,nov,thu,90,1,999,0,nonexistent,-0.1,93.2,-42.0,4.245,5195.8,1,0.011019922734267197,0
60,retired,married,high.school,no,no,no,telephone,may,wed,278,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.011002152256980393,0
60,retired,married,professional.course,unknown,no,no,telephone,may,wed,280,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.010971153209303914,0
53,blue-collar,married,professional.course,no,yes,yes,cellular,nov,mon,212,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.010959952858523631,0
35,admin.,married,basic.9y,no,no,yes,telephone,jun,mon,271,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.010914348823621151,0
38,technician,married,university.degree,no,yes,no,cellular,may,mon,78,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0,0.010913048754418097,0
54,services,married,high.school,no,no,no,cellular,nov,mon,193,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0108837647526097,0
36,admin.,single,high.school,no,yes,no,telephone,jun,tue,281,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.010861577936740172,0
58,self-employed,married,university.degree,no,no,no,cellular,nov,mon,224,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.010859712108154772,0
47,housemaid,divorced,professional.course,no,no,yes,cellular,nov,tue,253,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.010819403195420234,0
29,technician,single,university.degree,no,yes,no,cellular,nov,fri,153,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.010746798631508911,0
37,services,single,basic.6y,no,yes,no,cellular,may,wed,93,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.010745331835658982,0
31,technician,single,university.degree,no,yes,no,cellular,nov,wed,143,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.010736661807917238,0
22,services,single,high.school,no,yes,no,cellular,jul,tue,246,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.010727151541594905,0
29,admin.,single,university.degree,no,yes,yes,telephone,may,wed,266,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.010713430271508428,0
60,management,married,university.degree,unknown,yes,no,cellular,jul,thu,212,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.010702794551348547,0
29,blue-collar,single,professional.course,no,yes,no,cellular,may,wed,87,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.010692539187135556,0
31,admin.,married,university.degree,no,yes,no,cellular,nov,fri,149,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.010685509787748,0
60,management,married,university.degree,no,no,no,cellular,jul,fri,241,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.010617355465619743,0
33,blue-collar,married,basic.9y,no,no,no,telephone,jul,fri,286,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.010604143877015975,0
35,blue-collar,married,basic.9y,no,yes,no,telephone,jul,thu,268,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.010604143877015975,0
46,admin.,married,high.school,no,yes,yes,cellular,may,fri,80,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.010554501126328084,0
39,unemployed,married,professional.course,no,yes,no,telephone,jun,wed,281,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.010507908037725965,0
59,retired,married,basic.4y,no,yes,yes,cellular,aug,thu,265,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.010475408929915575,0
41,entrepreneur,married,basic.6y,no,no,no,telephone,jul,tue,275,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.010457834334093266,0
41,management,married,basic.6y,no,no,yes,telephone,jun,tue,271,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.010457834334093266,0
37,services,married,high.school,no,unknown,unknown,telephone,jun,fri,283,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.010457834334093266,0
49,blue-collar,married,basic.4y,no,yes,no,cellular,may,fri,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.010455173239357525,0
39,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,85,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.010455173239357525,0
50,blue-collar,divorced,basic.6y,no,yes,no,cellular,may,mon,82,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.010455173239357525,0
37,blue-collar,married,high.school,no,no,no,telephone,jun,thu,280,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.010449834863086418,0
38,admin.,single,university.degree,unknown,yes,no,telephone,may,tue,269,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.010446074320022853,0
44,admin.,divorced,university.degree,unknown,yes,yes,telephone,may,tue,273,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.010446074320022853,0
48,management,divorced,university.degree,unknown,no,no,cellular,may,thu,86,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.010445498764676526,0
22,services,married,basic.9y,no,yes,no,cellular,jul,tue,209,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0104409249554961,0
35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,82,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.010422276351732535,0
32,student,single,university.degree,no,no,no,cellular,nov,wed,138,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.010409843122890209,0
39,blue-collar,married,high.school,no,yes,no,cellular,nov,thu,193,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.010406961720528215,0
38,admin.,divorced,university.degree,no,no,no,cellular,may,mon,79,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.010400518098281736,0
26,student,single,university.degree,unknown,no,yes,cellular,jul,fri,226,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.010299609127391718,0
29,technician,single,university.degree,no,no,no,cellular,jul,wed,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.010290789695226024,0
29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,243,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.010290789695226024,0
28,self-employed,married,university.degree,no,yes,no,cellular,jul,wed,229,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.010290789695226024,0
35,blue-collar,married,unknown,no,yes,no,cellular,may,mon,40,8,10,1,success,-1.8,92.893,-46.2,1.299,5099.1,0,0.010271814794613709,0
45,technician,divorced,university.degree,unknown,yes,no,cellular,may,fri,84,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.010263876532346512,0
31,services,single,high.school,no,yes,no,cellular,nov,thu,173,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.01026058504116137,0
31,services,single,high.school,no,no,no,cellular,nov,thu,140,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.01026058504116137,0
29,admin.,married,high.school,no,yes,no,cellular,nov,fri,140,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.01026058504116137,0
30,unemployed,married,high.school,no,no,no,cellular,nov,tue,145,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.01026058504116137,0
29,admin.,single,university.degree,no,yes,yes,cellular,jul,thu,258,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.010241739924204032,0
29,management,single,university.degree,no,no,yes,cellular,aug,tue,264,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.010241739924204032,0
27,admin.,single,university.degree,no,yes,no,cellular,jul,thu,252,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.010241739924204032,0
29,services,married,high.school,no,yes,no,telephone,may,tue,275,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.010238372958434678,0
32,technician,single,university.degree,no,yes,no,telephone,may,wed,269,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.010238063263822353,0
56,technician,single,professional.course,no,yes,no,cellular,may,mon,80,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0,0.010220372311293921,0
27,services,single,high.school,unknown,no,no,telephone,may,fri,280,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.010209503677430919,0
60,management,married,unknown,unknown,no,no,cellular,jul,mon,230,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.010202007109563751,0
33,admin.,married,university.degree,no,no,no,telephone,may,fri,266,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.010189262219457531,0
29,admin.,married,high.school,no,yes,no,cellular,nov,mon,155,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.010160387070442017,0
30,services,married,university.degree,no,yes,no,cellular,nov,mon,135,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.010150522096198133,0
28,technician,divorced,university.degree,no,yes,no,cellular,jul,mon,247,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.01014172409650165,0
56,services,single,high.school,no,yes,no,cellular,nov,fri,219,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,0,0.010139169419978994,0
50,management,married,university.degree,no,yes,no,telephone,may,wed,281,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.010134374668644515,0
38,self-employed,single,university.degree,no,no,yes,telephone,may,wed,270,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.010134374668644515,0
36,entrepreneur,single,university.degree,no,yes,no,cellular,nov,wed,142,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.010129967573814378,0
37,admin.,single,university.degree,no,yes,yes,cellular,nov,wed,160,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.010129967573814378,0
47,management,married,university.degree,no,yes,no,cellular,nov,wed,168,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.010129967573814378,0
36,admin.,single,university.degree,no,no,no,cellular,nov,wed,149,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.010129967573814378,0
58,blue-collar,married,high.school,no,no,no,telephone,jun,wed,270,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.010109434934544404,0
46,admin.,married,university.degree,no,no,no,telephone,may,tue,268,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.010086062832744085,0
42,management,divorced,university.degree,no,no,no,telephone,may,thu,279,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.010086062832744085,0
43,admin.,single,university.degree,no,yes,no,cellular,nov,fri,163,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.010081676533111877,0
38,management,single,university.degree,no,yes,yes,cellular,nov,thu,186,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.010081676533111877,0
48,self-employed,married,university.degree,no,no,no,cellular,nov,tue,137,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.010081676533111877,0
51,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,140,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.010081676533111877,0
51,admin.,married,university.degree,no,no,no,cellular,nov,tue,143,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.010081676533111877,0
58,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,189,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.010081676533111877,0
37,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,85,4,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.010066382660571865,0
36,blue-collar,married,unknown,no,yes,no,cellular,may,tue,86,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.010066382660571865,0
52,management,married,university.degree,unknown,no,no,telephone,may,mon,268,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.010057618658559172,0
36,management,married,university.degree,unknown,no,no,telephone,may,tue,274,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.010057618658559172,0
35,blue-collar,unknown,basic.9y,no,no,no,telephone,may,tue,81,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.010034696685467004,0
50,blue-collar,married,basic.9y,unknown,yes,no,telephone,jul,fri,282,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.01003286589921131,0
35,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,thu,198,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.010024312668857675,0
54,admin.,married,university.degree,no,no,no,cellular,nov,mon,178,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.009983208040040692,0
34,admin.,married,university.degree,no,yes,no,cellular,nov,fri,138,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.009974936202718,0
31,management,single,university.degree,no,yes,yes,cellular,jul,thu,221,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.009968334795319713,0
29,technician,single,university.degree,no,yes,no,cellular,aug,fri,204,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.009968334795319713,0
31,technician,married,university.degree,no,yes,no,cellular,aug,thu,214,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.009968334795319713,0
29,admin.,divorced,basic.9y,no,no,no,cellular,may,mon,81,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.009940269021561048,0
36,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,mon,280,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.009934869358715612,0
36,services,married,high.school,unknown,no,no,cellular,may,fri,89,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.009926443370298636,0
24,student,single,basic.4y,no,unknown,unknown,cellular,jul,fri,230,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.009917851402932361,0
25,technician,single,professional.course,no,yes,no,cellular,jul,thu,234,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.009917851402932361,0
35,services,single,high.school,no,yes,no,cellular,may,wed,87,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,0.009913237312872678,0
28,admin.,single,unknown,no,yes,no,telephone,may,wed,279,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.009904792384090116,0
28,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,282,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.009897211718207852,0
24,admin.,single,high.school,unknown,yes,no,cellular,jul,thu,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.009889876870242365,0
30,services,married,high.school,no,yes,no,cellular,nov,thu,174,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.009878958263168066,0
29,technician,single,high.school,no,no,no,cellular,nov,tue,155,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.009878958263168066,0
48,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,mon,219,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.00987350070943152,0
31,admin.,married,university.degree,no,yes,no,cellular,aug,fri,258,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.009860807078289539,0
30,admin.,single,university.degree,no,no,no,cellular,jul,thu,257,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.009860807078289539,0
31,admin.,divorced,high.school,no,no,no,telephone,may,tue,271,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.009857564096710552,0
55,admin.,single,university.degree,unknown,no,yes,cellular,nov,fri,143,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.00981481299926596,0
34,technician,married,university.degree,no,no,no,cellular,nov,tue,131,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.009795588695338565,0
34,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,mon,265,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.009795098957870679,0
33,services,single,high.school,no,unknown,unknown,telephone,may,fri,271,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.00978387631451032,0
33,services,married,high.school,no,yes,yes,telephone,may,tue,274,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.00978387631451032,0
33,admin.,married,unknown,no,yes,no,telephone,may,mon,273,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.00978387631451032,0
56,retired,divorced,basic.4y,unknown,yes,no,telephone,may,thu,278,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.00977960030391053,0
31,blue-collar,single,high.school,no,no,no,cellular,nov,wed,145,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.009761514791644388,0
37,entrepreneur,married,university.degree,no,no,no,cellular,nov,wed,184,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.009753151039723023,0
30,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,91,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.009743905547722233,0
28,admin.,single,university.degree,unknown,yes,no,cellular,jul,mon,248,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.009736928386075693,0
56,unemployed,divorced,high.school,no,yes,no,telephone,may,wed,267,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.009731151028806857,0
37,self-employed,married,professional.course,no,yes,yes,telephone,may,wed,268,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.009731151028806857,0
56,admin.,married,university.degree,no,yes,yes,cellular,nov,tue,147,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.009706638723830083,0
57,admin.,divorced,university.degree,no,yes,no,cellular,nov,thu,172,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.009706638723830083,0
52,technician,divorced,university.degree,no,yes,no,cellular,nov,thu,154,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.009706638723830083,0
37,self-employed,married,university.degree,no,no,no,cellular,nov,fri,169,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.009706638723830083,0
