Customer ID,Probability,Segment,Next Best Action
3822,0.0,Deprioritized,Exclude from current campaign
574,0.0,Deprioritized,Exclude from current campaign
1679,0.0,Deprioritized,Exclude from current campaign
2468,0.0,Deprioritized,Exclude from current campaign
4684,0.0,Deprioritized,Exclude from current campaign
7865,0.0,Deprioritized,Exclude from current campaign
7973,0.0,Deprioritized,Exclude from current campaign
3244,0.0,Deprioritized,Exclude from current campaign
4462,0.0,Deprioritized,Exclude from current campaign
458,0.0,Deprioritized,Exclude from current campaign
7511,0.0,Deprioritized,Exclude from current campaign
7017,0.0,Deprioritized,Exclude from current campaign
2230,0.0,Deprioritized,Exclude from current campaign
6586,0.0,Deprioritized,Exclude from current campaign
3366,0.0,Deprioritized,Exclude from current campaign
5014,0.0,Deprioritized,Exclude from current campaign
7914,0.0,Deprioritized,Exclude from current campaign
2618,0.0,Deprioritized,Exclude from current campaign
6436,0.0,Deprioritized,Exclude from current campaign
7851,0.0,Deprioritized,Exclude from current campaign
4321,0.0,Deprioritized,Exclude from current campaign
5700,0.0,Deprioritized,Exclude from current campaign
2660,0.0,Deprioritized,Exclude from current campaign
3183,0.0,Deprioritized,Exclude from current campaign
6869,0.0,Deprioritized,Exclude from current campaign
4234,0.0,Deprioritized,Exclude from current campaign
4179,0.0,Deprioritized,Exclude from current campaign
1762,0.0,Deprioritized,Exclude from current campaign
1605,0.0,Deprioritized,Exclude from current campaign
3968,0.0,Deprioritized,Exclude from current campaign
7661,0.0,Deprioritized,Exclude from current campaign
4999,0.0,Deprioritized,Exclude from current campaign
5690,0.0,Deprioritized,Exclude from current campaign
1431,0.0,Deprioritized,Exclude from current campaign
7045,0.0,Deprioritized,Exclude from current campaign
4126,0.0,Deprioritized,Exclude from current campaign
5060,0.0,Deprioritized,Exclude from current campaign
186,0.0,Deprioritized,Exclude from current campaign
328,0.0,Deprioritized,Exclude from current campaign
4928,0.0,Deprioritized,Exclude from current campaign
7375,0.0,Deprioritized,Exclude from current campaign
5738,0.0,Deprioritized,Exclude from current campaign
5467,0.0,Deprioritized,Exclude from current campaign
1819,0.0,Deprioritized,Exclude from current campaign
1437,0.0,Deprioritized,Exclude from current campaign
1586,0.0,Deprioritized,Exclude from current campaign
2471,0.0,Deprioritized,Exclude from current campaign
5074,0.0,Deprioritized,Exclude from current campaign
6599,0.0,Deprioritized,Exclude from current campaign
4278,0.0,Deprioritized,Exclude from current campaign
2424,0.0,Deprioritized,Exclude from current campaign
3865,0.0,Deprioritized,Exclude from current campaign
7949,0.0,Deprioritized,Exclude from current campaign
6757,0.0,Deprioritized,Exclude from current campaign
5866,0.0,Deprioritized,Exclude from current campaign
3154,0.0,Deprioritized,Exclude from current campaign
5117,0.0,Deprioritized,Exclude from current campaign
4917,0.0,Deprioritized,Exclude from current campaign
776,0.0,Deprioritized,Exclude from current campaign
480,0.0,Deprioritized,Exclude from current campaign
5798,0.0,Deprioritized,Exclude from current campaign
3899,0.0,Deprioritized,Exclude from current campaign
5440,0.0,Deprioritized,Exclude from current campaign
4628,0.0,Deprioritized,Exclude from current campaign
948,0.0,Deprioritized,Exclude from current campaign
624,0.0,Deprioritized,Exclude from current campaign
3305,0.0,Deprioritized,Exclude from current campaign
1905,0.0,Deprioritized,Exclude from current campaign
178,0.0,Deprioritized,Exclude from current campaign
4184,0.0,Deprioritized,Exclude from current campaign
1416,0.0,Deprioritized,Exclude from current campaign
2266,0.0,Deprioritized,Exclude from current campaign
5216,0.0,Deprioritized,Exclude from current campaign
7479,0.0,Deprioritized,Exclude from current campaign
4554,0.0,Deprioritized,Exclude from current campaign
5764,0.0,Deprioritized,Exclude from current campaign
7367,0.0,Deprioritized,Exclude from current campaign
4304,0.0,Deprioritized,Exclude from current campaign
3997,0.0,Deprioritized,Exclude from current campaign
4704,0.0,Deprioritized,Exclude from current campaign
4219,0.0,Deprioritized,Exclude from current campaign
6985,0.0,Deprioritized,Exclude from current campaign
1317,0.0,Deprioritized,Exclude from current campaign
7112,0.0,Deprioritized,Exclude from current campaign
7274,0.0,Deprioritized,Exclude from current campaign
301,0.0,Deprioritized,Exclude from current campaign
690,0.0,Deprioritized,Exclude from current campaign
4865,0.0,Deprioritized,Exclude from current campaign
407,0.0,Deprioritized,Exclude from current campaign
7004,0.0,Deprioritized,Exclude from current campaign
518,0.0,Deprioritized,Exclude from current campaign
5906,0.0,Deprioritized,Exclude from current campaign
3467,0.0,Deprioritized,Exclude from current campaign
3639,0.0,Deprioritized,Exclude from current campaign
248,0.0,Deprioritized,Exclude from current campaign
1475,0.0,Deprioritized,Exclude from current campaign
739,0.0,Deprioritized,Exclude from current campaign
6097,0.0,Deprioritized,Exclude from current campaign
2616,0.0,Deprioritized,Exclude from current campaign
2296,0.0,Deprioritized,Exclude from current campaign
6645,0.0,Deprioritized,Exclude from current campaign
5626,0.0,Deprioritized,Exclude from current campaign
362,0.0,Deprioritized,Exclude from current campaign
5670,0.0,Deprioritized,Exclude from current campaign
1807,0.0,Deprioritized,Exclude from current campaign
2724,0.0,Deprioritized,Exclude from current campaign
932,0.0,Deprioritized,Exclude from current campaign
1024,0.0,Deprioritized,Exclude from current campaign
847,0.0,Deprioritized,Exclude from current campaign
2103,0.0,Deprioritized,Exclude from current campaign
5591,0.0,Deprioritized,Exclude from current campaign
623,0.0,Deprioritized,Exclude from current campaign
2395,0.0,Deprioritized,Exclude from current campaign
1210,0.0,Deprioritized,Exclude from current campaign
7653,0.0,Deprioritized,Exclude from current campaign
6386,0.0,Deprioritized,Exclude from current campaign
4214,0.0,Deprioritized,Exclude from current campaign
3101,0.0,Deprioritized,Exclude from current campaign
1278,0.0,Deprioritized,Exclude from current campaign
802,0.0,Deprioritized,Exclude from current campaign
2581,0.0,Deprioritized,Exclude from current campaign
2984,0.0,Deprioritized,Exclude from current campaign
2411,0.0,Deprioritized,Exclude from current campaign
3831,0.0,Deprioritized,Exclude from current campaign
1766,0.0,Deprioritized,Exclude from current campaign
1110,0.0,Deprioritized,Exclude from current campaign
5414,0.0,Deprioritized,Exclude from current campaign
7493,0.0,Deprioritized,Exclude from current campaign
7108,0.0,Deprioritized,Exclude from current campaign
6313,0.0,Deprioritized,Exclude from current campaign
7931,0.0,Deprioritized,Exclude from current campaign
4864,0.0,Deprioritized,Exclude from current campaign
2981,0.0,Deprioritized,Exclude from current campaign
4691,0.0,Deprioritized,Exclude from current campaign
5407,0.0,Deprioritized,Exclude from current campaign
7455,0.0,Deprioritized,Exclude from current campaign
3893,0.0,Deprioritized,Exclude from current campaign
2969,0.0,Deprioritized,Exclude from current campaign
3805,0.0,Deprioritized,Exclude from current campaign
5618,0.0,Deprioritized,Exclude from current campaign
131,0.0,Deprioritized,Exclude from current campaign
537,0.0,Deprioritized,Exclude from current campaign
6814,0.0,Deprioritized,Exclude from current campaign
4919,0.0,Deprioritized,Exclude from current campaign
5465,0.0,Deprioritized,Exclude from current campaign
6324,0.0,Deprioritized,Exclude from current campaign
6026,0.0,Deprioritized,Exclude from current campaign
646,0.0,Deprioritized,Exclude from current campaign
6731,0.0,Deprioritized,Exclude from current campaign
2860,0.0,Deprioritized,Exclude from current campaign
1770,0.0,Deprioritized,Exclude from current campaign
8011,0.0,Deprioritized,Exclude from current campaign
7081,0.0,Deprioritized,Exclude from current campaign
2753,0.0,Deprioritized,Exclude from current campaign
797,0.0,Deprioritized,Exclude from current campaign
2677,0.0,Deprioritized,Exclude from current campaign
3857,0.0,Deprioritized,Exclude from current campaign
5606,0.0,Deprioritized,Exclude from current campaign
846,0.0,Deprioritized,Exclude from current campaign
62,0.0,Deprioritized,Exclude from current campaign
984,0.0,Deprioritized,Exclude from current campaign
6706,0.0,Deprioritized,Exclude from current campaign
8180,0.0,Deprioritized,Exclude from current campaign
4521,0.0,Deprioritized,Exclude from current campaign
233,0.0,Deprioritized,Exclude from current campaign
2188,0.0,Deprioritized,Exclude from current campaign
7179,0.0,Deprioritized,Exclude from current campaign
6525,0.0,Deprioritized,Exclude from current campaign
5170,0.0,Deprioritized,Exclude from current campaign
4772,0.0,Deprioritized,Exclude from current campaign
2038,0.0,Deprioritized,Exclude from current campaign
7545,0.0,Deprioritized,Exclude from current campaign
7656,0.0,Deprioritized,Exclude from current campaign
2180,0.0,Deprioritized,Exclude from current campaign
2595,0.0,Deprioritized,Exclude from current campaign
1326,0.0,Deprioritized,Exclude from current campaign
7018,0.0,Deprioritized,Exclude from current campaign
699,0.0,Deprioritized,Exclude from current campaign
3318,0.0,Deprioritized,Exclude from current campaign
4515,0.0,Deprioritized,Exclude from current campaign
4741,0.0,Deprioritized,Exclude from current campaign
5783,0.0,Deprioritized,Exclude from current campaign
2020,0.0,Deprioritized,Exclude from current campaign
3691,0.0,Deprioritized,Exclude from current campaign
4370,0.0,Deprioritized,Exclude from current campaign
7518,0.0,Deprioritized,Exclude from current campaign
6680,0.0,Deprioritized,Exclude from current campaign
581,0.0,Deprioritized,Exclude from current campaign
7782,0.0,Deprioritized,Exclude from current campaign
6559,0.0,Deprioritized,Exclude from current campaign
2777,0.0,Deprioritized,Exclude from current campaign
3274,0.0,Deprioritized,Exclude from current campaign
2196,0.0,Deprioritized,Exclude from current campaign
7172,0.0,Deprioritized,Exclude from current campaign
332,0.0,Deprioritized,Exclude from current campaign
7075,0.0,Deprioritized,Exclude from current campaign
7826,0.0,Deprioritized,Exclude from current campaign
2533,0.0,Deprioritized,Exclude from current campaign
45,0.0,Deprioritized,Exclude from current campaign
7122,0.0,Deprioritized,Exclude from current campaign
5842,0.0,Deprioritized,Exclude from current campaign
7468,0.0,Deprioritized,Exclude from current campaign
3959,0.0,Deprioritized,Exclude from current campaign
400,0.0,Deprioritized,Exclude from current campaign
2211,0.0,Deprioritized,Exclude from current campaign
2927,0.0,Deprioritized,Exclude from current campaign
2248,0.0,Deprioritized,Exclude from current campaign
4118,0.0,Deprioritized,Exclude from current campaign
1198,0.0,Deprioritized,Exclude from current campaign
2568,0.0,Deprioritized,Exclude from current campaign
3516,0.0,Deprioritized,Exclude from current campaign
5059,0.0,Deprioritized,Exclude from current campaign
8155,0.0,Deprioritized,Exclude from current campaign
3341,0.0,Deprioritized,Exclude from current campaign
2960,0.0,Deprioritized,Exclude from current campaign
2522,0.0,Deprioritized,Exclude from current campaign
8145,0.0,Deprioritized,Exclude from current campaign
5091,0.0,Deprioritized,Exclude from current campaign
1299,0.0,Deprioritized,Exclude from current campaign
632,0.0,Deprioritized,Exclude from current campaign
5882,0.0,Deprioritized,Exclude from current campaign
7398,0.0,Deprioritized,Exclude from current campaign
6930,0.0,Deprioritized,Exclude from current campaign
2822,0.0,Deprioritized,Exclude from current campaign
949,0.0,Deprioritized,Exclude from current campaign
6518,0.0,Deprioritized,Exclude from current campaign
1108,0.0,Deprioritized,Exclude from current campaign
1789,0.0,Deprioritized,Exclude from current campaign
2993,0.0,Deprioritized,Exclude from current campaign
94,0.0,Deprioritized,Exclude from current campaign
2301,0.0,Deprioritized,Exclude from current campaign
6186,0.0,Deprioritized,Exclude from current campaign
307,0.0,Deprioritized,Exclude from current campaign
4129,0.0,Deprioritized,Exclude from current campaign
4893,0.0,Deprioritized,Exclude from current campaign
3499,0.0,Deprioritized,Exclude from current campaign
1128,0.0,Deprioritized,Exclude from current campaign
970,0.0,Deprioritized,Exclude from current campaign
1875,0.0,Deprioritized,Exclude from current campaign
4867,0.0,Deprioritized,Exclude from current campaign
4363,0.0,Deprioritized,Exclude from current campaign
5322,0.0,Deprioritized,Exclude from current campaign
3751,0.0,Deprioritized,Exclude from current campaign
5039,0.0,Deprioritized,Exclude from current campaign
7702,0.0,Deprioritized,Exclude from current campaign
5663,0.0,Deprioritized,Exclude from current campaign
766,0.0,Deprioritized,Exclude from current campaign
4620,0.0,Deprioritized,Exclude from current campaign
2045,0.0,Deprioritized,Exclude from current campaign
2684,0.0,Deprioritized,Exclude from current campaign
3471,0.0,Deprioritized,Exclude from current campaign
5576,0.0,Deprioritized,Exclude from current campaign
5578,0.0,Deprioritized,Exclude from current campaign
5411,0.0,Deprioritized,Exclude from current campaign
3588,0.0,Deprioritized,Exclude from current campaign
2546,0.0,Deprioritized,Exclude from current campaign
4492,0.0,Deprioritized,Exclude from current campaign
5542,0.0,Deprioritized,Exclude from current campaign
2136,0.0,Deprioritized,Exclude from current campaign
5677,0.0,Deprioritized,Exclude from current campaign
4183,0.0,Deprioritized,Exclude from current campaign
5316,0.0,Deprioritized,Exclude from current campaign
7214,0.0,Deprioritized,Exclude from current campaign
4070,0.0,Deprioritized,Exclude from current campaign
4829,0.0,Deprioritized,Exclude from current campaign
8,0.0,Deprioritized,Exclude from current campaign
3404,0.0,Deprioritized,Exclude from current campaign
1800,0.0,Deprioritized,Exclude from current campaign
