Campaign Rank,Customer ID,Probability,Segment,Next Best Action,campaign,previous,contact_fatigue_flag,excessive_prior_contacts,expected_business_value
2583,1359,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2584,7186,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2585,4266,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2586,7763,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2587,403,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2588,995,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2589,7669,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2590,1664,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2591,7208,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2592,839,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2593,4920,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2594,4381,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2595,5318,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2596,964,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2597,4581,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2598,3903,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2599,5977,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2600,3654,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2601,172,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2602,1403,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2603,3508,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2604,3452,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2605,653,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2606,5417,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2607,4507,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2608,7711,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2609,4003,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2610,192,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2611,5936,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2612,6662,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2613,1774,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2614,2623,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2615,1975,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2616,1247,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2617,1464,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2618,395,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2619,165,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2620,7381,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2621,4454,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2622,5915,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2623,548,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2624,3536,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2625,6826,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2626,744,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2627,5811,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2628,6729,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2629,5325,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2630,5673,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2631,410,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2632,4630,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2633,6935,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2634,1688,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2635,6267,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2636,2347,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2637,4852,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2638,1784,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2639,7346,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2640,6993,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2641,5162,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2642,5556,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2643,4721,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2644,1637,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2645,5596,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2646,6422,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2647,2343,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2648,5190,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2649,1772,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2650,439,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2651,1584,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2652,4380,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2653,7789,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2654,4870,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2655,4776,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2656,5964,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2657,1036,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2658,8098,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2659,6138,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2660,5092,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2661,5302,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2662,4571,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2663,7679,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2664,3877,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2665,5208,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2666,1217,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2667,3235,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2668,3023,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2669,5583,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2670,4391,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2671,1632,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2672,855,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2673,3324,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2674,5140,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2675,919,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2676,7085,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2677,298,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2678,489,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2679,7253,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2680,382,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2681,7674,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2682,2140,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2683,7210,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2684,4366,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2685,6086,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2686,6409,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2687,2922,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2688,4305,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2689,4356,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2690,5820,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2691,7508,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2692,2575,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2693,5604,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2694,754,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2695,5720,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2696,1573,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2697,1806,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2698,1380,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2699,4302,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2700,4751,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2701,810,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2702,3755,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2703,6412,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2704,8024,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2705,5752,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2706,555,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2707,2288,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2708,7222,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2709,6396,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2710,7953,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2711,1703,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2712,2480,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2713,5587,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2714,25,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2715,5116,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2716,6327,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2717,8042,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2718,2069,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2719,3024,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2720,676,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2721,2949,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2722,5832,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2723,396,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2724,7572,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2725,8083,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2726,85,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2727,3328,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2728,4210,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2729,5928,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2730,5942,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2731,7495,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2732,2239,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2733,4903,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2734,4300,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2735,1204,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2736,7144,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2737,2537,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2738,3255,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2739,3793,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2740,958,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2741,190,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2742,253,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2743,6741,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2744,2906,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2745,4947,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2746,931,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2747,6524,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2748,7878,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2749,7446,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2750,6197,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2751,3048,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2752,3596,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2753,3281,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2754,2433,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2755,1148,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2756,760,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2757,6,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2758,7009,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2759,5594,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2760,5121,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2761,364,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2762,6822,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2763,5163,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2764,6823,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2765,136,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2766,4548,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2767,4203,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2768,3523,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2769,405,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2770,504,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2771,210,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2772,4869,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2773,2106,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2774,5003,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2775,928,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2776,7905,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2777,2289,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2778,3569,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2779,2805,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2780,8174,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2781,7299,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2782,7322,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2783,1507,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2784,1524,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2785,6539,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2786,1805,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2787,895,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2788,6168,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2789,4905,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2790,4975,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2791,843,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2792,5529,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2793,5715,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2794,14,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2795,6289,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2796,5680,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2797,6795,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2798,6708,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2799,1491,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2800,5778,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2801,1729,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2802,1709,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2803,1600,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
